WO,Date,MatCode,Value,Contractor,GL.Account
70004990,01/16/17,11206908,10.8,,2699599215
70004987,01/16/17,11205246,60.3,,2699599215
70004992,01/16/17,11206904,3.3,,2699599215
70004979,01/16/17,11200020,97.7,,2699599215
70005076,01/16/17,11206918,16.7,,2699599215
70004121,01/10/14,11206904,3.3,,2699599215
70004121,01/10/14,11207385,4.3,,2699599215
70004124,01/10/14,11206905,63.7,,2699599215
70004108,01/02/14,11206908,11,,2699599215
70004114,01/02/14,11206908,11,,2699599215
70004148,01/07/14,11206908,16.5,,2699599215
70004148,01/07/14,11206918,4.2,,2699599215
70004097,01/08/14,11207001,89.7,,2699599215
70004097,01/08/14,11206908,33.1,,2699599215
70004119,01/13/14,11206908,11,,2699599215
70004119,01/13/14,11206904,6.6,,2699599215
70004098,01/13/14,11206937,11.3,,2699599215
70004121,01/13/14,11207001,89.7,,2699599215
70004119,01/13/14,11201427,475.4,,2699599215
70004119,01/13/14,11206904,6.6,,2699599215
70004119,01/13/14,11206922,8.1,,2699599215
70004119,01/13/14,11200994,81.1,,2699599215
70004124,01/14/14,11200627,36.1,,2699599215
70004119,01/14/14,91101928,0,,
70004121,01/14/14,11206918,4.2,,2699599215
70004121,01/14/14,11206937,11.3,,2699599215
70004152,01/14/14,11207546,35,,2699599215
70004121,01/14/14,11206904,6.6,,2699599215
70004151,01/14/14,11207546,35,,2699599215
70004115,01/14/14,11207139,436.7,,2699599215
70004115,01/14/14,11207138,115.3,,2699599215
70004115,01/14/14,11207144,511.2,,2699599215
70004115,01/14/14,11207136,117.6,,2699599215
70004115,01/14/14,11207143,631.5,,2699599215
70004115,01/14/14,11207138,28.8,,2699599215
70004115,01/14/14,11207145,95.1,,2699599215
70004987,01/16/17,11205246,60.3,,2699599215
70004121,01/16/14,91101929,0,,
70004992,01/14/17,11202685,86.8,,2699599215
70004992,01/14/17,11200994,101.1,,2699599215
70004992,01/14/17,11207385,1.5,,2699599215
70005064,01/16/17,11200778,112.5,,2699599215
70004969,01/16/17,11200994,404.5,,2699599215
70004966,01/16/17,11200056,41.3,,2699599215
70004966,01/16/17,11200099,22.9,,2699599215
70004966,01/16/17,91100102,0,,
70004966,01/16/17,91100444,0,,
70004970,01/17/17,11206903,4.5,,2699599215
70004970,01/17/17,11207385,7.2,,2699599215
70004979,01/17/17,11200994,101.1,,2699599215
70004985,01/17/17,11202988,30,,2699599215
70004985,01/17/17,91100583,0,,
70005059,01/17/17,11207621,78.1,,2699599215
80007048,01/01/17,11206904,-9.9,,2699599215
80007604,01/01/17,11206904,9.9,,2699599215
80007578,01/01/17,11206904,-3.3,,2699599215
80007604,01/01/17,11206904,3.3,,2699599215
80007048,01/01/17,11206904,-6.6,,2699599215
70005344,01/18/19,11205665,43.8,,2699599215
70005344,01/18/19,11206904,3.3,,2699599215
70005323,01/18/19,11207235,273,,2699599215
70005323,01/18/19,11200776,189.2,,2699599215
80011952,01/18/19,11207385,5.1,,2699599215
80011947,01/18/19,11206903,4.5,,2699599215
70005377,01/18/19,91101928,0,,
70004115,01/15/14,91101928,0,,
70004115,01/15/14,91101931,0,,
70004121,01/15/14,91101931,0,,
70004121,01/15/14,11207213,6.2,,2699599215
70004151,01/15/14,11206942,13,,2699599215
70004151,01/15/14,11206913,3,,2699599215
70004151,01/15/14,11206913,3,,2699599215
70004115,01/15/14,11207136,19.6,,2699599215
70004115,01/15/14,11207385,7.2,,2699599215
70004115,01/15/14,11206947,10.4,,2699599215
70004121,01/15/14,91101928,0,,
70004121,01/15/14,11206937,4.5,,2699599215
70004503,01/19/15,11206942,32.5,,2699599215
70004503,01/19/15,11206913,7.8,,2699599215
80006627,01/19/15,11204645,599.7,,2699599215
70004450,01/19/15,91101928,0,,
70004450,01/19/15,11207385,5.8,,2699599215
70004450,01/19/15,11206947,8.3,,2699599215
70004460,01/19/15,11206913,23.4,,2699599215
70004460,01/19/15,11207546,33.4,,2699599215
70004460,01/19/15,11206918,12.6,,2699599215
70004460,01/19/15,11206904,9.9,,2699599215
70004460,01/19/15,11206942,26,,2699599215
70004460,01/19/15,91101775,0,,
70004460,01/19/15,11206904,3.3,,2699599215
70004460,01/19/15,11206918,4.2,,2699599215
70004460,01/19/15,11206908,10.8,,2699599215
80006619,01/19/15,91101932,0,,
80006619,01/19/15,91101929,0,,
70004486,01/19/15,11206908,21.6,,2699599215
70004460,01/19/15,91100760,0,,
70004460,01/19/15,11200020,90.6,,2699599215
80011164,01/18/18,11206937,11.3,,2699599215
70005235,01/18/18,11203108,62.2,,2699599215
70004477,01/19/15,11206905,63.7,,2699599215
70004477,01/19/15,11206904,39.4,,2699599215
70005180,01/18/18,91101364,0,,
70005180,01/18/18,91101365,0,,
70005178,01/18/18,11201091,39.7,,2699599215
70004472,01/19/15,11206904,6.6,,2699599215
70004501,01/19/15,11207385,5.8,,2699599215
80011112,01/18/18,11200070,212.1,,2699599215
80011175,01/18/18,11207024,59.9,,2699599215
80011094,01/18/18,11207385,4.7,,2699599215
80011094,01/18/18,11206947,8.3,,2699599215
80011112,01/18/18,11200069,106.5,,2699599215
80011072,01/18/18,11207500,13497.4,,2699549215
80011072,01/18/18,11207499,10913.1,,2699549215
80011072,01/18/18,11207501,213.9,,2699549215
80011072,01/18/18,11207502,214,,2699549215
80011072,01/18/18,11207496,29010.9,,2699549215
80011072,01/18/18,11207495,23858.3,,2699549215
80011072,01/18/18,11207497,499.4,,2699549215
80011072,01/18/18,11207498,434,,2699549215
80011072,01/18/18,11206579,1930.7,,2699549215
80011072,01/18/18,11206577,1262.7,,2699549215
80011072,01/18/18,11206581,14.2,,2699549215
80011072,01/18/18,11206582,15.4,,2699549215
80011072,01/18/18,11202840,1045,,2699549215
80011072,01/18/18,11202088,306,,2699549215
80011072,01/18/18,11207358,18582.2,,2699549215
80011072,01/18/18,11207359,6387.4,,2699549215
80011072,01/18/18,11202052,1355.6,,2699549215
80011072,01/18/18,11204057,1300,,2699549215
80011072,01/18/18,11205710,1057,,2699549215
80011072,01/18/18,11202130,421.7,,2699549215
80011072,01/18/18,91101659,0,,
80011072,01/18/18,91100945,0,,
80011072,01/18/18,11203376,114,,2699549215
80011072,01/18/18,91101613,0,,
80011072,01/18/18,91101612,0,,
80011072,01/18/18,11202841,780,,2699549215
80011072,01/18/18,11203027,234,,2699549215
70005178,01/19/18,11205215,680,,2699599215
80011155,01/19/18,11200020,97.7,,2699599215
70004151,01/16/14,11206913,3,,2699599215
70004135,01/16/14,11206937,6.8,,2699599215
70004107,01/16/14,11206939,15.8,,2699599215
70004111,01/16/14,11206918,4.2,,2699599215
70004119,01/16/14,11207143,210.5,,2699599215
70004115,01/16/14,11207137,50,,2699599215
70004503,01/20/15,11207546,33.4,,2699599215
70004503,01/20/15,11206942,13,,2699599215
70004501,01/20/15,11206918,4.2,,2699599215
80011194,01/23/18,11207578,46.6,,2699599215
70005186,01/22/18,11206107,345,,2699599215
80011194,01/23/18,11200473,305.3,,2699599215
70004460,01/19/15,91100760,0,,
80006632,01/19/15,91100760,0,,
80006632,01/20/15,91100760,0,,
80006632,01/20/15,91101659,0,,
70004451,01/09/15,11206904,3.3,,2699599215
80006627,01/20/15,11207385,7.2,,2699599215
80006627,01/20/15,11206947,4.1,,2699599215
80006627,01/20/15,11204645,105,,2699599215
70004501,01/20/15,11206903,2.3,,2699599215
70004487,01/20/15,11205523,44.8,,2699599215
70004450,01/20/15,11206922,8.1,,2699599215
70004450,01/20/15,11206903,6.8,,2699599215
70004985,01/17/17,91100583,0,,
70004979,01/17/17,11207001,17.9,,2699599215
70004979,01/17/17,11206903,4.5,,2699599215
70004987,01/18/17,11207385,4.3,,2699599215
70004966,01/18/17,91100443,0,,
70004503,01/21/15,11206942,19.5,,2699599215
70004451,01/21/15,11206937,9,,2699599215
70004451,01/21/15,11207385,7.2,,2699599215
70004451,01/21/15,11206947,8.3,,2699599215
70004451,01/21/15,91101931,0,,
70005325,01/21/19,11200804,29.4,,2699599215
70005325,01/21/19,11202220,143.7,,2699599215
80011952,01/21/19,11206908,16.2,,2699599215
70005325,01/21/19,11207376,90,,2699599215
70004503,01/22/15,11206913,3.9,,2699599215
70004503,01/22/15,11206942,6.5,,2699599215
70004503,01/22/15,11206913,2,,2699599215
70004503,01/22/15,11206942,26,,2699599215
70004503,01/22/15,11206942,19.5,,2699599215
70004457,01/22/15,11206904,6.6,,2699599215
70004600,01/21/15,11203276,32.1,,2699599215
70004600,01/21/15,11206483,18.2,,2699599215
80006627,01/21/15,11204645,599.7,,2699599215
70004463,01/20/15,11200750,300,,2699599215
70004505,01/21/15,11206942,39,,2699599215
70004505,01/21/15,11207546,44.5,,2699599215
70004454,01/22/15,11207301,191.9,,2699599215
70004454,01/22/15,11206904,3.3,,2699599215
70004505,01/22/15,11206913,23.4,,2699599215
70004505,01/22/15,91101775,0,,
70004505,01/22/15,11207556,17,,2699599215
70004469,01/22/15,11206918,8.4,,2699599215
70004503,01/22/15,11207546,44.5,,2699599215
70004461,01/22/15,11206904,9.9,,2699599215
80007604,01/13/17,11201144,46.4,,2699599215
70004966,01/18/17,91100609,0,,
70004992,01/18/17,11206908,10.8,,2699599215
80007620,01/16/17,11207359,1244.8,,2699549215
80007620,01/16/17,11207358,336,,2699549215
80007620,01/16/17,11206584,940.5,,2699549215
80007620,01/16/17,11202052,880,,2699549215
80007620,01/16/17,91100945,0,,
80007620,01/16/17,11202841,195,,2699549215
80007620,01/16/17,11205781,980.7,,2699549215
80007620,01/16/17,11205780,245.3,,2699549215
80007620,01/16/17,11205782,190.1,,2699549215
80007620,01/16/17,11205783,161,,2699549215
80007604,01/01/17,11206904,6.6,,2699599215
80007586,01/01/17,11206904,-3.3,,2699599215
80007604,01/01/17,11206904,3.3,,2699599215
80007027,01/11/16,11206937,6.8,,2699599215
80007027,01/11/16,11206933,10.1,,2699599215
70004652,01/11/16,11206937,13.5,,2699599215
70004796,01/11/16,11206689,4309.9,,2699599215
80007044,01/12/16,11206918,4.5,,2699599215
80007044,01/12/16,11206904,6.6,,2699599215
80007044,01/12/16,11206908,21.6,,2699599215
70004673,01/12/16,11206903,4.5,,2699599215
80007043,01/12/16,11207385,8.6,,2699599215
80007043,01/12/16,11206922,8.3,,2699599215
70004792,01/12/16,11202758,53.9,,2699599215
70004152,01/16/14,11202650,83.4,,2699599215
70004152,01/16/14,11206882,38.1,,2699599215
70004121,01/17/14,91101933,0,,
70004121,01/17/14,11202853,97,,2699599215
70004121,01/17/14,11206921,4.3,,2699599215
70004119,01/17/14,11206903,13.5,,2699599215
70004099,01/17/14,11206939,6.3,,2699599215
70004115,01/17/14,11207139,436.7,,2699599215
70004115,01/17/14,11207136,19.6,,2699599215
70004121,01/17/14,91101929,0,,
70004116,01/17/14,11206904,6.6,,2699599215
70004116,01/17/14,11206922,8.1,,2699599215
70004153,01/17/14,11206942,26,,2699599215
70004153,01/17/14,11206913,5.9,,2699599215
70004153,01/17/14,11207546,35,,2699599215
70004152,01/17/14,91101775,0,,
70004460,01/21/15,11206942,13,,2699599215
70004460,01/21/15,11206913,2,,2699599215
80006619,01/21/15,91101929,0,,
80006619,01/21/15,11206933,24.4,,2699599215
70004470,01/21/15,11206904,9.9,,2699599215
70004501,01/21/15,11207001,70.4,,2699599215
70004487,01/21/15,11206904,6.6,,2699599215
70004487,01/21/15,11206918,4.2,,2699599215
70004153,01/20/14,11206942,39,,2699599215
70004153,01/20/14,11206913,7.4,,2699599215
70004153,01/20/14,11207546,35,,2699599215
70004664,01/13/16,11207385,7.2,,2699599215
80007043,01/14/16,11207385,7.2,,2699599215
80007043,01/14/16,11206937,13.5,,2699599215
80007043,01/14/16,11207385,14.4,,2699599215
80007043,01/14/16,11206903,4.5,,2699599215
80007044,01/14/16,11206908,10.8,,2699599215
70004652,01/14/16,91101928,0,,
70004652,01/14/16,11206937,4.5,,2699599215
80007044,01/14/16,11206907,9.5,,2699599215
80007044,01/14/16,11206904,6.6,,2699599215
70004810,01/14/16,11200716,48.8,,2699599215
70004116,01/20/14,11206937,6.8,,2699599215
70004121,01/20/14,11206904,6.6,,2699599215
70004151,01/20/14,91101775,0,,
70004151,01/21/14,11206942,13,,2699599215
70004151,01/21/14,11206942,13,,2699599215
70004486,01/21/15,11206908,10.8,,2699599215
70004486,01/21/15,91101928,0,,
70004598,01/21/15,91101362,0,,
70004598,01/21/15,91101364,0,,
70004598,01/21/15,11203252,14.1,,2699599215
70004461,01/22/15,11206904,6.6,,2699599215
70004452,01/22/15,11207385,4.3,,2699599215
70004598,01/22/15,11204816,6980.2,,2699599215
80006619,01/23/15,11206937,6.8,,2699599215
80006619,01/23/15,91101929,0,,
80006619,01/23/15,11206947,8.3,,2699599215
70004505,01/23/15,11206942,78,,2699599215
70004505,01/23/15,11206913,23.4,,2699599215
80011194,01/23/18,11207578,466.2,,2699599215
80011072,01/23/18,11206502,9837,,2699549215
80011163,01/25/18,91101929,0,,
70005193,01/25/18,11200724,58.3,,2699599215
80011194,01/23/18,11207578,-466.2,,2699599215
80011194,01/23/18,11207578,-46.6,,2699599215
70005178,01/24/18,91101358,0,,
70005178,01/24/18,91101356,0,,
80011175,01/24/18,11200108,51.3,,2699599215
80011175,01/24/18,11200440,15.3,,2699599215
80007044,01/15/16,11200020,97.7,,2699599215
70005193,01/25/18,11200724,29.2,,2699599215
70005193,01/25/18,11205566,79.2,,2699599215
70005193,01/25/18,91101365,0,,
70004664,01/15/16,11207385,8.6,,2699599215
80011161,01/25/18,11207385,3.5,,2699599215
70005270,01/25/18,11202268,154,,2699599215
70005210,01/25/18,91100225,0,,
70005180,01/25/18,11207536,112.5,,2699599215
70005193,01/25/18,11200724,87.5,,2699599215
70005234,01/25/18,11205406,39.4,,2699599215
70004461,01/23/15,11204645,269.9,,2699599215
70004461,01/23/15,11204645,-269.9,,2699599215
80006627,01/23/15,11204645,269.9,,2699599215
80006627,01/26/15,11204645,179.9,,2699599215
70004460,01/26/15,11207385,4.3,,2699599215
70004460,01/26/15,11206947,2.1,,2699599215
70004503,01/26/15,11206913,5.9,,2699599215
70004503,01/26/15,11207556,8.5,,2699599215
80006627,01/27/15,11204645,203.9,,2699599215
80007044,01/15/16,11200175,60.5,,2699599215
80007044,01/15/16,91100115,0,,
80007044,01/15/16,11206907,9.5,,2699599215
70005024,01/19/17,11202669,1049.8,,2599579215
70005024,01/19/17,11202662,365.3,,2599579215
70004987,01/19/17,11207385,7.2,,2699599215
70004987,01/19/17,11206947,4.1,,2699599215
70004979,01/19/17,91100178,0,,
70004979,01/19/17,11207385,2.9,,2699599215
70004968,01/19/17,91101185,0,,
70004673,01/15/16,11205246,68.5,,2699599215
70004673,01/15/16,11206903,2.3,,2699599215
70004673,01/15/16,11207385,4.3,,2699599215
70004804,01/15/16,11207371,448,,2699599215
70004975,01/20/17,91101915,0,,
70004975,01/20/17,11206908,21.6,,2699599215
70004975,01/20/17,11206934,5.4,,2699599215
70004975,01/20/17,11206930,4,,2699599215
70004975,01/20/17,11206903,6.8,,2699599215
70004966,01/20/17,11206939,6.8,,2699599215
70004979,01/20/17,11201924,270,,2699599215
70005010,01/23/17,11200844,94.7,,2699599215
70005008,01/23/17,91101355,0,,
70005021,01/18/17,11202790,282.1,,2599579215
70004997,01/21/17,11206892,228,,2699599215
70005031,01/23/17,11202662,371.3,,2599579215
70005076,01/23/17,11203253,172.2,,2699599215
70004992,01/23/17,11200855,147.5,,2699599215
70005076,01/23/17,11203255,22.4,,2699599215
70005064,01/23/17,11203237,305,,2699599215
70004676,01/18/16,11206904,6.6,,2699599215
70004676,01/18/16,11206904,3.3,,2699599215
70004664,01/18/16,11200019,85.6,,2699599215
70004664,01/18/16,11202853,103.8,,2699599215
70004804,01/18/16,11206934,2.7,,2699599215
70004804,01/18/16,11207385,2.9,,2699599215
70004656,01/18/16,11207385,7.2,,2699599215
70004656,01/18/16,11206903,4.5,,2699599215
70004676,01/18/16,11206904,6.6,,2699599215
70004676,01/18/16,11207385,2.9,,2699599215
70004676,01/18/16,91101929,0,,
70004792,01/18/16,11203303,88.8,,2699599215
70004792,01/18/16,11207116,108.2,,2699599215
70004714,01/19/16,11206904,39.4,,2699599215
70004664,01/19/16,11202270,55,,2699599215
70004664,01/19/16,11206904,6.6,,2699599215
70004679,01/19/16,11206280,106.5,,2699599215
70004672,01/21/16,11202988,112.5,,2699599215
70004672,01/21/16,91100583,0,,
70004672,01/21/16,91100533,0,,
70004672,01/21/16,91100534,0,,
70004672,01/21/16,11206904,6.6,,2699599215
80007578,01/01/17,91101929,0,,
80011951,01/23/19,11207385,2.1,,2699599215
70005323,01/23/19,11203303,54.7,,2699599215
80011984,01/23/19,11204408,138.6,,2699599215
80011948,01/23/19,11202685,173.5,,2699599215
80011948,01/23/19,11206903,11.2,,2699599215
70005329,01/23/19,11200350,69,,2699599215
80011951,01/22/19,11207385,5.1,,2699599215
80011951,01/22/19,11206903,2.3,,2699599215
80011951,01/22/19,11206921,14.4,,2699599215
70005353,01/22/19,11206920,6.4,,2699599215
80011976,01/23/19,11206905,10.6,,2699599215
80011952,01/23/19,11206903,18,,2699599215
80011952,01/23/19,11206905,10.6,,2699599215
70005323,01/23/19,11203303,54.8,,2699599215
80011984,01/23/19,11206934,6.8,,2699599215
80011984,01/23/19,11206947,8.4,,2699599215
80006627,01/23/15,11207556,8.5,,2699599215
70004557,01/23/15,91101928,0,,
70004460,01/23/15,11206918,4.2,,2699599215
70004460,01/23/15,11206904,3.3,,2699599215
70004664,01/19/16,11202270,220,,2699599215
70004681,01/20/16,11207385,4.3,,2699599215
80007039,01/19/16,11207385,7.2,,2699599215
80007039,01/19/16,11206904,6.6,,2699599215
80007039,01/19/16,11206903,11.3,,2699599215
70004702,01/19/16,11206919,13.4,,2699599215
70004654,01/19/16,11206947,3.7,,2699599215
70004654,01/19/16,11207385,4.3,,2699599215
70004661,01/19/16,11206904,3.3,,2699599215
80007043,01/19/16,91101929,0,,
70004505,01/26/15,11206942,39,,2699599215
70004505,01/26/15,11206913,9.8,,2699599215
70004458,01/26/15,11202811,838,,2699599215
70004458,01/26/15,11206904,13.1,,2699599215
80006619,01/26/15,91101929,0,,
70004503,01/26/15,11206942,13,,2699599215
70004654,01/20/16,11206903,13.5,,2699599215
70004654,01/20/16,11207385,2.9,,2699599215
70004661,01/20/16,91100151,0,,
70004661,01/20/16,11206907,4.8,,2699599215
80006627,01/26/15,11204645,96,,2699599215
70004664,01/20/16,11201895,1036.4,,2699599215
70004983,01/24/17,11206918,4.2,,2699599215
70005064,01/23/17,11200916,33.3,,2699599215
70005002,01/24/17,11206908,27,,2699599215
70004655,01/20/16,11206903,6.8,,2699599215
70004505,01/27/15,11206914,38.8,,2699599215
80011989,01/25/19,11207385,6.2,,2699599215
80011989,01/25/19,11206903,13.5,,2699599215
70004672,01/21/16,11202988,127.5,,2699599215
70004672,01/21/16,91100583,0,,
80011992,01/25/19,11206907,9.5,,2699599215
80011987,01/25/19,11202268,161.5,,2699599215
80011987,01/25/19,11206907,14.3,,2699599215
80011950,01/18/19,11206904,3.3,,2699599215
80011951,01/22/19,11206904,3.3,,2699599215
70005353,01/22/19,11206904,3.3,,2699599215
80011992,01/24/19,11206904,3.3,,2699599215
80011962,01/24/19,11207833,1000,,2699599215
80011962,01/24/19,91100558,0,,
80011992,01/24/19,91100118,0,,
80011989,01/24/19,11206903,4.5,,2699599215
80011988,01/24/19,91101931,0,,
80011988,01/24/19,11207385,5.1,,2699599215
80011988,01/24/19,11206947,2.1,,2699599215
80011988,01/24/19,11207001,53.6,,2699599215
80011992,01/24/19,91101930,0,,
70004501,01/28/15,11206903,22.5,,2699599215
80011991,01/24/19,11200020,97.7,,2699599215
80011990,01/24/19,11207385,3.1,,2699599215
70005321,01/25/19,11206888,528,,2699599215
80011990,01/25/19,91101930,0,,
80011989,01/25/19,91100174,0,,
80011989,01/25/19,11206904,3.3,,2699599215
80011992,01/25/19,11206939,15.8,,2699599215
80011992,01/28/19,11206947,4.2,,2699599215
70004456,01/27/15,11206904,6.6,,2699599215
70004503,01/27/15,11206913,9.6,,2699599215
70004503,01/27/15,11207546,44.5,,2699599215
70004503,01/27/15,11206942,13,,2699599215
70004505,01/27/15,11207546,44.5,,2699599215
70004505,01/27/15,11207556,8.5,,2699599215
80011995,01/22/19,91102381,0,,
80011995,01/22/19,91100095,0,,
80011988,01/28/19,11207385,5.1,,2699599215
80011992,01/28/19,11206905,5.3,,2699599215
80011992,01/28/19,11207385,4.1,,2699599215
70004490,01/27/15,11206913,1.6,,2699599215
70004968,01/25/17,11207385,4.3,,2699599215
70004968,01/25/17,11206947,4.1,,2699599215
70005077,01/25/17,91101364,0,,
70005077,01/25/17,91101362,0,,
70005077,01/25/17,11205569,269.6,,2699599215
70005077,01/25/17,11205567,46.1,,2699599215
70004503,01/29/15,11206942,32.5,,2699599215
70004460,01/29/15,11206904,9.9,,2699599215
70004505,01/29/15,11206942,39,,2699599215
70004505,01/29/15,11207385,28.8,,2699599215
70004460,01/28/15,11206939,51.2,,2699599215
70004460,01/28/15,11206908,21.6,,2699599215
70004461,01/28/15,11207385,8.6,,2699599215
70004461,01/28/15,11206947,6.2,,2699599215
80006627,01/28/15,11206903,6.8,,2699599215
80011988,01/29/19,11207385,5.1,,2699599215
80011988,01/29/19,11206947,2.1,,2699599215
70005396,01/29/19,11202660,357.3,,2599579215
80011996,01/29/19,91100021,0,,
80011996,01/29/19,91100098,0,,
80011994,01/29/19,11206903,6.8,,2699599215
80011994,01/29/19,11206908,5.4,,2699599215
80011996,01/29/19,11206939,12.6,,2699599215
